probeID;probesetid;sequencesourceid;GeneSymbol;GeneName;wilcox.pvalue;FoldChange;wilcox.pvalue.ubc;FoldChange.ubc;FDR.wilcox.ubc;wilcox.pvalue.grng;FoldChange.grng;FDR.wilcox.grng;X7_HighlyReproducedProbeSets_Bonferroni;X599_ReproducedProbeSets_FDR;Laval_clusters;UBC_clusters;GRNG_clusters
X100152041_TGI_at;100152041_TGI_at;NM_015032;PDS5B;PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae);0,00000036100000000000;0,810949234;0,013228583;0,931730349;0,030047513;0,072102527;0,877346958;0,157336794;0;0;NA;NA;NA
X100152105_TGI_at;100152105_TGI_at;NM_018103;LRRC8D;leucine rich repeat containing 8 family, member D;0,00000003150000000000;1,258291618;0,038394136;1,087867795;0,066422062;0,048807143;1,13607562;0,118721072;0;0;NA;NA;NA
X100152106_TGI_at;100152106_TGI_at;DQ891034;CD164;CD164 molecule, sialomucin;0,00000000000008460000;1,614648214;0,000232972;1,292420373;0,001809564;0,016136566;1,381433561;0,054745423;0;0;NA;NA;NA
X100152121_TGI_at;100152121_TGI_at;DB355827;;;0,00000120000000000000;0,788747232;0,344634911;0,962385712;0,39221692;0,460794302;0,946261679;0,597401462;0;0;NA;NA;NA
X100152123_TGI_at;100152123_TGI_at;NM_025240;CD276;CD276 molecule;0,00000007860000000000;1,353249861;0,000819932;1,165922752;0,004269209;0,002719171;1,357157153;0,017251748;0;1;U1;U1;U1
X100152157_TGI_at;100152157_TGI_at;NM_198570;VWC2;von Willebrand factor C domain containing 2;0,00000000090100000000;1,42175451;9,38E-06;1,249639277;0,00026296;0,000770124;1,367754456;0,008058794;0;1;U2;U2;U2
X100152174_TGI_at;100152174_TGI_at;NM_002310;LIFR;leukemia inhibitory factor receptor alpha;0,00000000155000000000;0,664637428;0,311393181;0,947694941;0,360884654;0,323340368;0,96138993;0,462755775;0;0;NA;NA;NA
X100152211_TGI_at;100152211_TGI_at;NM_001005340;GPNMB;glycoprotein (transmembrane) nmb;0,00000000003550000000;1,35822938;0,002232295;1,111574406;0,008591489;0,006224908;1,280871968;0,028702256;0;1;U2;U1;U1
X100152229_TGI_at;100152229_TGI_at;ENST00000367555;NPL;N-acetylneuraminate pyruvate lyase (dihydrodipicolinate synthase);0,00000000018400000000;1,790057825;0,000278706;1,360727209;0,002018582;0,000108253;1,75426625;0,003322844;0;1;U2;U1;U1
X100152235_TGI_at;100152235_TGI_at;X77690;;;0,00000000991000000000;0,759737248;0,017530499;0,89441192;0,036808338;0,481261259;0,905570152;0,617970134;0;0;NA;NA;NA
X100152238_TGI_at;100152238_TGI_at;DQ892572;SSR3;signal sequence receptor, gamma (translocon-associated protein gamma);0,00000000000003200000;1,291901987;0,002436346;1,131392;0,00906737;0,083615947;1,17529451;0,17510994;0;0;NA;NA;NA
X100152246_TGI_at;100152246_TGI_at;BU934659;TMEM127;transmembrane protein 127;0,00000015600000000000;1,363090811;0,382391206;1,041269157;0,429274419;0,029393816;1,199707657;0,083541684;0;0;NA;NA;NA
X100152256_TGI_at;100152256_TGI_at;NM_005956;MTHFD1;methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase;0,00000000000124000000;1,23756069;0,059115899;1,052016072;0,093139209;0,064330368;1,075348206;0,144788251;0;0;NA;NA;NA
X100152276_TGI_at;100152276_TGI_at;NM_030637;DDHD1;DDHD domain containing 1;0,00000000000751000000;1,350344995;9,94E-05;1,217852582;0,001053705;0,009298025;1,207838531;0,038004115;0;1;U1;U2;U1
X100152289_TGI_at;100152289_TGI_at;NM_000190;HMBS;hydroxymethylbilane synthase;0,00000005140000000000;1,282961204;0,239386474;1,04910493;0,287889032;0,118794011;1,136533465;0,224033409;0;0;NA;NA;NA
X100152297_TGI_at;100152297_TGI_at;NM_153225;;RPE-spondin;0,00000104000000000000;0,754578676;0,024201607;0,844007619;0,047045705;0,005635154;0,80076288;0,026986777;0;1;D3;D1;D1
X100152308_TGI_at;100152308_TGI_at;AB067490;C14orf106;chromosome 14 open reading frame 106;0,00000013000000000000;1,335313399;1,58E-05;1,248524574;0,000345112;0,980202899;0,992044209;0,987556719;0;0;NA;NA;NA
X100152332_TGI_at;100152332_TGI_at;ENST00000335464;TMEM104;transmembrane protein 104;0,00000000343000000000;1,314446951;0,036475174;1,111281251;0,063821653;0,060804037;1,168932655;0,140481298;0;0;NA;NA;NA
X100152336_TGI_at;100152336_TGI_at;NM_004543;NEB;nebulin;0,00000118000000000000;0,695469078;0,149709819;0,921051736;0,194249092;0,339979528;0,817728823;0,480593868;0;0;NA;NA;NA
X100152340_TGI_at;100152340_TGI_at;BC034319;;;0,00000000000000076400;1,648197597;0,00770199;1,169340856;0,020498359;0,004027359;1,476917017;0,021963076;0;1;U8;U1;U1
X100152354_TGI_at;100152354_TGI_at;ENST00000375751;SYK;spleen tyrosine kinase;0,00000000000062900000;1,444042246;0,031041531;1,122194979;0,056428006;0,000461729;1,366595108;0,006049403;0;0;NA;NA;NA
X100152364_TGI_at;100152364_TGI_at;NM_178033;CYP4X1;cytochrome P450, family 4, subfamily X, polypeptide 1;0,00000013700000000000;0,754617124;0,098017509;0,847783315;0,13831455;0,010855277;0,694216064;0,041904859;0;0;NA;NA;NA
X100152388_TGI_at;100152388_TGI_at;AK128814;;;0,00000005380000000000;0,805268053;0,004265291;0,866718401;0,013424838;0,100003042;0,90794524;0,198466629;0;0;NA;NA;NA
X100152439_TGI_at;100152439_TGI_at;NM_024993;LRRTM4;leucine rich repeat transmembrane neuronal 4;0,00000015900000000000;0,690499014;0,611454601;0,944456805;0,645502188;0,545460135;0,970068882;0,674086662;0;0;NA;NA;NA
X100152523_TGI_at;100152523_TGI_at;NM_032505;KBTBD8;kelch repeat and BTB (POZ) domain containing 8;0,00000000297000000000;1,609698313;0,000107133;1,339526064;0,001082416;0,131303184;1,247798027;0,240585653;0;0;NA;NA;NA
X100152525_TGI_at;100152525_TGI_at;NM_014017;ROBLD3;roadblock domain containing 3;0,00000000007960000000;1,211419206;0,134175912;1,057479943;0,177889332;0,000461729;1,244271276;0,006049403;0;0;NA;NA;NA
X100152530_TGI_at;100152530_TGI_at;BC040700;;;0,00000022700000000000;0,789246146;0,001244241;0,806100502;0,005607668;0,575348974;1,128510601;0,700018778;0;0;NA;NA;NA
X100152539_TGI_at;100152539_TGI_at;NM_001099401;SGCE;sarcoglycan, epsilon;0,00000024800000000000;0,761795562;0,139719743;0,947562528;0,183652827;0,846130083;1,002327473;0,906474529;0;0;NA;NA;NA
X100152570_TGI_at;100152570_TGI_at;BE082842;TGFB2;transforming growth factor, beta 2;0,00000000234000000000;0,734952488;0,91106659;1,006846731;0,919338641;0,734410047;0,983274599;0,82359206;0;0;NA;NA;NA
X100152580_TGI_at;100152580_TGI_at;NM_024582;FAT4;FAT tumor suppressor homolog 4 (Drosophila);0,00000050000000000000;0,815727177;0,316437048;0,938613752;0,365678238;0,63704437;1,05216049;0,747431382;0;0;NA;NA;NA
X100152601_TGI_at;100152601_TGI_at;NM_022124;CDH23;cadherin-like 23;0,00000000935000000000;0,658731449;0,000104664;0,731351427;0,00106414;0,110976585;0,822348414;0,212903293;0;0;NA;NA;NA
X100152633_TGI_at;100152633_TGI_at;NM_032630;;cyclin-dependent kinase 2-interacting protein;0,00000001310000000000;1,213566645;0,208672314;1,036406667;0,257879934;0,000188734;1,326677704;0,004028419;0;0;NA;NA;NA
X100152641_TGI_at;100152641_TGI_at;AI640147;NPC1;Niemann-Pick disease, type C1;0,00000009170000000000;1,351984695;0,268305342;1,073618273;0,317338759;0,003444946;1,400702685;0,019661534;0;0;NA;NA;NA
X100152651_TGI_at;100152651_TGI_at;BC000284;GGA2;golgi associated, gamma adaptin ear containing, ARF binding protein 2;0,00000000046500000000;1,402128504;0,017801931;1,153682293;0,037208576;0,008831116;1,290950907;0,036964527;0;1;U1;U1;U1
X100152698_TGI_at;100152698_TGI_at;NM_017424;CECR1;cat eye syndrome chromosome region, candidate 1;0,00000000019300000000;1,361607312;0,009256664;1,150705798;0,023326213;0,019518593;1,235495546;0,062162477;0;0;NA;NA;NA
X100152777_TGI_at;100152777_TGI_at;DB503292;APOE;apolipoprotein E;0,00000000334000000000;2,178050496;0,025516694;1,364059043;0,048923441;0,00200392;2,254927694;0,01464543;0;1;U4;U1;U1
X100152788_TGI_at;100152788_TGI_at;NM_004069;AP2S1;adaptor-related protein complex 2, sigma 1 subunit;0,00000000164000000000;1,306987762;0,186744185;1,039272258;0,234741227;0,021425185;1,282023342;0,066397472;0;0;NA;NA;NA
X100152789_TGI_at;100152789_TGI_at;AK125370;;;0,00000008010000000000;0,801300992;0,007324927;0,854275163;0,019739332;0,901252766;0,965840577;0,944937432;0;0;NA;NA;NA
X100152796_TGI_at;100152796_TGI_at;AK023406;MACF1;microtubule-actin crosslinking factor 1;0,00000000000212000000;0,781549349;0,081072349;0,93466298;0,119204461;0,709599351;1,021313766;0,803597578;0;0;NA;NA;NA
X100152803_TGI_at;100152803_TGI_at;NM_005564;LCN2;lipocalin 2;0,00000001560000000000;2,183943301;0,163484482;1,294991627;0,208925648;0,069432339;1,699843664;0,153169355;0;0;NA;NA;NA
X100152816_TGI_at;100152816_TGI_at;NM_006495;EVI2B;ecotropic viral integration site 2B;0,00000000000330000000;1,413694741;0,0380271;1,123591861;0,065911982;0,000355178;1,481176218;0,00537129;0;0;NA;NA;NA
X100152827_TGI_at;100152827_TGI_at;BC000297;HMGCS1;3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble);0,00000049000000000000;1,500653791;0,00389894;1,326435567;0,012604096;0,001370872;1,56914105;0,011387427;0;1;U2;U1;U1
X100152837_TGI_at;100152837_TGI_at;AW291937;SPTBN1;spectrin, beta, non-erythrocytic 1;0,00000014000000000000;0,754266019;0,015765749;0,826076441;0,034171492;0,635603663;1,067160553;0,747431382;0;0;NA;NA;NA
X100152897_TGI_at;100152897_TGI_at;AK021543;;similar to hCG2041313;0,00000000503000000000;0,686899602;0,303878726;0,941335794;0,353064577;0,611187453;0,970697078;0,727019861;0;0;NA;NA;NA
X100152941_TGI_at;100152941_TGI_at;AY303972;PDXK;pyridoxal (pyridoxine, vitamin B6) kinase;0,00000000000253000000;1,437454178;0,214902634;1,070214184;0,263911579;0,010855277;1,233134159;0,041904859;0;0;NA;NA;NA
X100152960_TGI_at;100152960_TGI_at;NM_001457;FLNB;filamin B, beta (actin binding protein 278);0,00000000043200000000;0,807775959;0,00024801;0,868021087;0,001888732;0,007500138;0,861838803;0,03302315;0;1;D2;D3;D1
X100153031_TGI_at;100153031_TGI_at;AK094995;;;0,00000009940000000000;0,767601263;0,73756481;0,961970214;0,760451498;0,103562613;0,896757154;0,203277894;0;0;NA;NA;NA
X100153035_TGI_at;100153035_TGI_at;NM_024776;;NKF3 kinase family member;0,00000001130000000000;0,820835043;0,313702974;0,962823366;0,363169787;0,797584764;0,994609216;0,871690639;0;0;NA;NA;NA
X100153079_TGI_at;100153079_TGI_at;NM_015004;EXOSC7;exosome component 7;0,00000000129000000000;1,218949173;0,000297871;1,107376484;0,002109973;0,059535454;1,070259301;0,137945916;0;0;NA;NA;NA
X100153090_TGI_at;100153090_TGI_at;NM_003597;KLF11;Kruppel-like factor 11;0,00000005780000000000;0,818205802;0,324732812;0,958975785;0,372858515;0,685594243;0,981074022;0,784962787;0;0;NA;NA;NA
X100153140_TGI_at;100153140_TGI_at;NM_020871;LRCH2;leucine-rich repeats and calponin homology (CH) domain containing 2;0,00000003210000000000;0,779369937;0,170118588;0,947557317;0,216118333;0,185788694;0,944979184;0,311548887;0;0;NA;NA;NA
X100153150_TGI_at;100153150_TGI_at;AL833266;;;0,00000000815000000000;1,435133522;0,013463661;1,154684688;0,030302638;0,173607521;1,186853802;0,296679236;0;0;NA;NA;NA
X100153160_TGI_at;100153160_TGI_at;NM_001029839;C3orf23;chromosome 3 open reading frame 23;0,00000000002620000000;1,295070706;0,001524272;1,129000184;0,006576612;4,28E-05;1,392307454;0,001969095;0;1;U3;U1;U1
X100153171_TGI_at;100153171_TGI_at;NM_198053;CD247;CD247 molecule;0,00000001650000000000;0,691123242;0,105879824;0,883163598;0,147027434;0,495732622;0,929540463;0,631021422;0;0;NA;NA;NA
X100153179_TGI_at;100153179_TGI_at;NM_003243;TGFBR3;transforming growth factor, beta receptor III;0,00000000003020000000;0,666630457;2,51E-05;0,728984836;0,000456611;0,993400377;0,997752633;0,995253159;0;0;NA;NA;NA
X100153247_TGI_at;100153247_TGI_at;NM_001001395;LMO3;LIM domain only 3 (rhombotin-like 2);0,00000000004750000000;1,353502017;0,001381914;1,181605064;0,006118008;0,004753151;1,304880076;0,024374289;0;1;U3;U1;U1
X100153254_TGI_at;100153254_TGI_at;ENST00000381048;TNFRSF10B;tumor necrosis factor receptor superfamily, member 10b;0,00000000000001160000;1,803408759;0,006338004;1,201742825;0,017809404;0,003063783;1,416635668;0,018596182;0;1;U6;U1;U1
X100153260_TGI_at;100153260_TGI_at;NM_000297;PKD2;polycystic kidney disease 2 (autosomal dominant);0,00000000001160000000;0,771660446;0,179478009;0,948976901;0,226757202;0,018620907;0,845732974;0,060256208;0;0;NA;NA;NA
X100153327_TGI_at;100153327_TGI_at;AK091766;;hypothetical protein LOC255480;0,00000000002450000000;0,670546421;7,53E-05;0,763259509;0,000869522;0,164346936;0,88548772;0,282652175;0;0;NA;NA;NA
X100153333_TGI_at;100153333_TGI_at;AK123772;SLC25A16;"solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16";0,00000000002800000000;1,309933102;0,083112321;1,105436398;0,121925813;0,005746943;1,303597003;0,02719882;0;0;NA;NA;NA
X100153341_TGI_at;100153341_TGI_at;NM_016341;PLCE1;phospholipase C, epsilon 1;0,00000000000018300000;0,701489311;0,024201607;0,891068774;0,047045705;0,980202899;1,010026276;0,987556719;0;0;NA;NA;NA
X100153378_TGI_at;100153378_TGI_at;NM_174941;CD163L1;CD163 molecule-like 1;0,00000000000002230000;2,158871485;2,72E-06;1,707627103;0,000115604;0,006071612;1,544282117;0,028156556;0;1;U6;U3;U1
X100153412_TGI_at;100153412_TGI_at;NM_004388;CTBS;chitobiase, di-N-acetyl-;0,00000000031800000000;1,418092705;0,002287756;1,143102127;0,008696308;0,282063648;1,092213974;0,421070467;0;0;NA;NA;NA
X100153417_TGI_at;100153417_TGI_at;NM_021259;TMEM8;transmembrane protein 8 (five membrane-spanning domains);0,00000008270000000000;1,321428129;0,666712249;0,981733551;0,696084735;0,016136566;1,264687376;0,054745423;0;0;NA;NA;NA
X100153456_TGI_at;100153456_TGI_at;NM_000057;BLM;Bloom syndrome;0,00000017700000000000;1,348881994;0,053217315;1,126263413;0,085642836;0,836152269;0,95437153;0,898605789;0;0;NA;NA;NA
X100153461_TGI_at;100153461_TGI_at;NM_016008;DYNC2LI1;dynein, cytoplasmic 2, light intermediate chain 1;0,00000000486000000000;0,759793072;0,074246935;0,938065821;0,111406886;0,034975442;0,817717741;0,093703947;0;0;NA;NA;NA
X100153568_TGI_at;100153568_TGI_at;AK074450;;;0,00000012600000000000;1,260802228;0,277938352;1,061646462;0,326932594;0,05081529;1,231115461;0,122313429;0;0;NA;NA;NA
X100153574_TGI_at;100153574_TGI_at;NM_004429;EFNB1;ephrin-B1;0,00000001360000000000;0,730401877;0,003003449;0,853751614;0,010533314;0,635603663;0,939514886;0,747431382;0;0;NA;NA;NA
X100153577_TGI_at;100153577_TGI_at;BF573028;MAPK1;mitogen-activated protein kinase 1;0,00000077000000000000;1,276921569;0,155076368;1,062782016;0,200084522;0,066842161;1,156206066;0,148369342;0;0;NA;NA;NA
X100153638_TGI_at;100153638_TGI_at;NM_000362;TIMP3;TIMP metallopeptidase inhibitor 3;0,00000000000077700000;0,815952166;0,005368356;0,924794748;0,015830021;0,642406094;0,981942558;0,75262626;0;0;NA;NA;NA
X100153680_TGI_at;100153680_TGI_at;NM_000573;CR1;complement component (3b/4b) receptor 1 (Knops blood group);0,00000000000733000000;1,780137028;0,026841265;1,240188037;0,050619894;0,228052747;1,2284455;0,35942005;0;0;NA;NA;NA
X100153712_TGI_at;100153712_TGI_at;NM_014002;IKBKE;inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon;0,00000089900000000000;1,434212712;0,472751961;1,071479931;0,514409037;0,357146031;1,091335568;0,494450884;0;0;NA;NA;NA
X100153769_TGI_at;100153769_TGI_at;NM_003198;TCEB3;transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A);0,00000000003220000000;1,282426697;0,030795756;1,089496991;0,056139549;0,018980373;1,199524694;0,060869395;0;0;NA;NA;NA
X100153770_TGI_at;100153770_TGI_at;NM_000827;GRIA1;glutamate receptor, ionotropic, AMPA 1;0,00000000027200000000;0,680600799;0,047177407;0,845354649;0,077856008;0,81616847;0,960101098;0,885097907;0;0;NA;NA;NA
X100153805_TGI_at;100153805_TGI_at;BC036406;;;0,00000032000000000000;0,714801708;0,380521699;0,912017072;0,427324542;0,421327994;0,930118296;0,560904521;0;0;NA;NA;NA
X100153808_TGI_at;100153808_TGI_at;NM_018249;CDK5RAP2;CDK5 regulatory subunit associated protein 2;0,00000027500000000000;1,204763565;0,097905729;1,05427297;0,13821733;0,182641544;1,080629687;0,308842443;0;0;NA;NA;NA
X100153819_TGI_at;100153819_TGI_at;NM_033512;TSPYL5;TSPY-like 5;0,00000000220000000000;0,809243856;0,277060727;0,95318939;0,326138321;0,967010726;0,98698549;0,980394958;0;0;NA;NA;NA
X100153837_TGI_at;100153837_TGI_at;NM_001037582;SCD5;stearoyl-CoA desaturase 5;0,00000000098600000000;0,741521817;0,50120118;0,951002898;0,540800603;0,365341727;0,936074973;0,503363219;0;0;NA;NA;NA
X100153853_TGI_at;100153853_TGI_at;NM_005582;CD180;CD180 molecule;0,00000001660000000000;1,586165218;0,219211942;1,144024687;0,268638061;0,074854353;1,270369662;0,161916497;0;0;NA;NA;NA
X100153877_TGI_at;100153877_TGI_at;BC062555;GPT2;glutamic pyruvate transaminase (alanine aminotransferase) 2;0,00000029400000000000;1,269456118;0,07194242;1,085539687;0,108910484;0,197238472;0,820178848;0,324667823;0;0;NA;NA;NA
X100153881_TGI_at;100153881_TGI_at;DB308377;;;0,00000002980000000000;0,786100663;0,10211703;0,909340128;0,143034849;0,759495311;1,056811078;0,842344593;0;0;NA;NA;NA
X100153900_TGI_at;100153900_TGI_at;NM_006270;RRAS;related RAS viral (r-ras) oncogene homolog;0,00000000738000000000;0,769792808;0,000765107;0,827136131;0,004123647;0,517878297;1,081711961;0,651746096;0;0;NA;NA;NA
X100153921_TGI_at;100153921_TGI_at;ENST00000311127;HEG1;HEG homolog 1 (zebrafish);0,00000002700000000000;0,78543989;0,000889677;0,854991112;0,004487371;0,235851277;1,116375239;0,368289083;0;0;NA;NA;NA
X100153946_TGI_at;100153946_TGI_at;ENST00000371110;PIK3AP1;phosphoinositide-3-kinase adaptor protein 1;0,00000043400000000000;1,381651871;0,006227465;1,300788707;0,017556218;0,019518593;1,358332904;0,062162477;0;0;NA;NA;NA
X100153953_TGI_at;100153953_TGI_at;NM_017966;VPS37C;vacuolar protein sorting 37 homolog C (S. cerevisiae);0,00000002120000000000;1,292057335;0,156294214;1,053904396;0,201333434;0,015374349;1,16043554;0,052959853;0;0;NA;NA;NA
X100153973_TGI_at;100153973_TGI_at;NM_002658;PLAU;plasminogen activator, urokinase;0,00000003350000000000;1,351287286;0,000337896;1,306302431;0,002297553;0,37483693;1,039552367;0,511473085;0;0;NA;NA;NA
X100153979_TGI_at;100153979_TGI_at;NM_001033564;C6orf225;chromosome 6 open reading frame 225;0,00000114000000000000;0,745092599;0,000854145;0,721449081;0,004397617;0,14616607;0,815551581;0,260560422;0;0;NA;NA;NA
X100153984_TGI_at;100153984_TGI_at;NM_003835;RGS9;regulator of G-protein signaling 9;0,00000096100000000000;0,65709831;0,005183407;0,779175281;0,015488965;0,567746993;1,079497545;0,6918142;0;0;NA;NA;NA
X100154002_TGI_at;100154002_TGI_at;NM_030751;ZEB1;zinc finger E-box binding homeobox 1;0,00000001630000000000;0,778926313;0,082139299;0,899203886;0,120608182;0,064330368;0,819629167;0,144788251;0;0;NA;NA;NA
X100154005_TGI_at;100154005_TGI_at;NM_001496;GFRA3;GDNF family receptor alpha 3;0,00000000000655000000;2,066755408;9,76E-05;1,607605181;0,001051784;0,161066496;1,269315147;0,279095331;0;0;NA;NA;NA
X100154024_TGI_at;100154024_TGI_at;NM_139018;CD300LF;CD300 molecule-like family member f;0,00000000000001050000;1,762266004;0,000185911;1,357798902;0,001548298;0,002886902;1,558876884;0,017893238;0;1;U6;U1;U1
X100154029_TGI_at;100154029_TGI_at;NM_175862;CD86;CD86 molecule;0,00000000000083400000;1,589215342;0,000255115;1,295107007;0,00192111;0,003890586;1,394485627;0,021361772;0;1;U5;U1;U1
X100154041_TGI_at;100154041_TGI_at;AK123676;CHST11;carbohydrate (chondroitin 4) sulfotransferase 11;0,00000039200000000000;1,300719156;0,111951704;1,076869199;0,153149551;0,017758754;1,216223329;0,058404554;0;0;NA;NA;NA
X100154083_TGI_at;100154083_TGI_at;NM_213606;SLC16A12;solute carrier family 16, member 12 (monocarboxylic acid transporter 12);0,00000000002110000000;0,612949619;0,00089721;0,729221965;0,004518293;0,320446876;0,863593377;0,461483593;0;0;NA;NA;NA
X100154092_TGI_at;100154092_TGI_at;ENST00000369769;KCNA3;potassium voltage-gated channel, shaker-related subfamily, member 3;0,00000018200000000000;1,460380929;0,007162512;1,236685312;0,01943163;0,002522564;1,626444103;0,016763349;0;1;U5;U2;U1
X100154097_TGI_at;100154097_TGI_at;NM_002194;INPP1;inositol polyphosphate-1-phosphatase;0,00000023000000000000;0,809773336;0,001602472;0,88483117;0,006831703;0,203149235;0,908175936;0,330514884;0;0;NA;NA;NA
X100154168_TGI_at;100154168_TGI_at;BC046126;ABCC3;ATP-binding cassette, sub-family C (CFTR/MRP), member 3;0,00000000000080500000;1,590347602;0,069950746;1,088588926;0,106697234;0,305602819;1,118001529;0,445682301;0;0;NA;NA;NA
X100154172_TGI_at;100154172_TGI_at;AL133118;MAPKSP1;MAPK scaffold protein 1;0,00000000000000085800;0,557544403;3,10E-08;0,705265582;6,24E-06;0,009707916;0,769145218;0,039467969;0;1;D6;D3;D1
X100154195_TGI_at;100154195_TGI_at;NM_198472;C10orf125;chromosome 10 open reading frame 125;0,00000000000437000000;1,471024686;0,02132498;1,148104961;0,042923852;0,001055444;1,42098537;0,009719131;0;1;U1;U1;U1
X100154198_TGI_at;100154198_TGI_at;NM_014142;NUDT5;nudix (nucleoside diphosphate linked moiety X)-type motif 5;0,00000000000173000000;1,218257354;0,225582458;1,025158265;0,274637279;0,061450873;1,068367745;0,141367712;0;0;NA;NA;NA
X100154228_TGI_at;100154228_TGI_at;DQ892427;STAM2;signal transducing adaptor molecule (SH3 domain and ITAM motif) 2;0,00000038000000000000;1,261922365;0,55713264;1,037330429;0,593403338;0,284058212;1,074841476;0,421122179;0;0;NA;NA;NA
X100154270_TGI_at;100154270_TGI_at;NM_001012978;BEX5;BEX family member 5;0,00000000000005640000;0,494893506;1,85E-07;0,654609225;2,37E-05;0,191451954;0,866276494;0,318230865;0;0;NA;NA;NA
X100154274_TGI_at;100154274_TGI_at;BC035116;;;0,00000000000470000000;0,728485908;0,00411516;0,864667167;0,013055233;0,203149235;0,927277935;0,330514884;0;0;NA;NA;NA
X100154300_TGI_at;100154300_TGI_at;AK023055;;hypothetical LOC441027;0,00000008530000000000;0,780042471;0,009208355;0,854207882;0,023295549;0,177060975;0,898954087;0,301461976;0;0;NA;NA;NA
X100154315_TGI_at;100154315_TGI_at;BC035518;;;0,00000000014600000000;0,817333663;0,044557843;0,933622332;0,074332261;0,493698061;0,941925806;0,628679909;0;0;NA;NA;NA
X100154320_TGI_at;100154320_TGI_at;DB357058;SGCD;sarcoglycan, delta (35kDa dystrophin-associated glycoprotein);0,00000009190000000000;0,7301652;0,255108164;0,88439117;0,304185576;0,18024766;0,887998997;0,304954439;0;0;NA;NA;NA
X100154342_TGI_at;100154342_TGI_at;NM_017944;USP47;ubiquitin specific peptidase 47;0,00000000635000000000;0,817113736;0,030190519;0,902088013;0,055254992;0,284058212;0,959476805;0,421122179;0;0;NA;NA;NA
X100154353_TGI_at;100154353_TGI_at;ENST00000378076;ITGA8;integrin, alpha 8;0,00000003210000000000;0,784718531;0,287219061;0,940035993;0,336131821;0,127027071;0,820783419;0,235834246;0;0;NA;NA;NA
X100154454_TGI_at;100154454_TGI_at;BC036074;IMPACT;Impact homolog (mouse);0,00000000011400000000;1,435209951;0,018858583;1,116771157;0,039062477;0,832935571;0,973865956;0,897243096;0;0;NA;NA;NA
X100154475_TGI_at;100154475_TGI_at;ENST00000372142;NRG3;neuregulin 3;0,00000000080600000000;0,548095002;0,000384776;0,657763263;0,002530881;0,37483693;0,888723845;0,511473085;0;0;NA;NA;NA
X100154488_TGI_at;100154488_TGI_at;AL080094;;RPE-spondin;0,00000000000708000000;0,649572853;0,00763478;0,830013355;0,020369946;0,206634;0,880865487;0,335845377;0;0;NA;NA;NA
X100154531_TGI_at;100154531_TGI_at;ENST00000313966;;PRO2055;0,00000017500000000000;1,252233477;0,350875674;1,065718059;0,398054311;0,086710607;1,199411607;0,179491513;0;0;NA;NA;NA
X100154635_TGI_at;100154635_TGI_at;NM_003149;STAC;SH3 and cysteine rich domain;0,00000000000751000000;1,61268687;0,01261405;1,308735487;0,029018619;0,012010459;1,46251034;0,044912263;0;1;U1;U1;U1
X100154639_TGI_at;100154639_TGI_at;NM_001079846;CREBBP;CREB binding protein;0,00000052800000000000;0,821104909;0,001616049;0,915724761;0,006865836;0,672949117;0,99975277;0,774063003;0;0;NA;NA;NA
X100154689_TGI_at;100154689_TGI_at;ENST00000361490;HPS1;Hermansky-Pudlak syndrome 1;0,00000080900000000000;1,266994926;0,314190285;1,045510925;0,363603335;0,022436456;1,199406199;0,06841315;0;0;NA;NA;NA
X100154706_TGI_at;100154706_TGI_at;NM_003638;ITGA8;integrin, alpha 8;0,00000047700000000000;0,80999656;0,232169449;0,934789149;0,281097721;0,711121171;0,9271957;0,803908641;0;0;NA;NA;NA
X100154724_TGI_at;100154724_TGI_at;NM_005428;VAV1;vav 1 guanine nucleotide exchange factor;0,00000006500000000000;1,303404067;0,121935977;1,089370504;0,164297514;0,010314762;1,210532398;0,040961273;0;0;NA;NA;NA
X100154729_TGI_at;100154729_TGI_at;AK027726;SLC35B4;solute carrier family 35, member B4;0,00000000000067600000;1,305613781;0,002816562;1,10342257;0,00997558;0,01806578;1,222075291;0,05881415;0;0;NA;NA;NA
X100154748_TGI_at;100154748_TGI_at;NM_080869;WFDC12;WAP four-disulfide core domain 12;0,00000015900000000000;1,50426075;0,009388181;1,332453104;0,023512966;0,00200392;1,847029669;0,01464543;0;1;U2;U1;U2
X100154760_TGI_at;100154760_TGI_at;AA504757;;;0,00000075200000000000;0,767717318;0,615440861;0,938346523;0,649285072;0,567746993;0,913059166;0,6918142;0;0;NA;NA;NA
X100154774_TGI_at;100154774_TGI_at;NM_053035;MRPS33;mitochondrial ribosomal protein S33;0,00000000052300000000;1,213029857;0,00047664;1,129305844;0,002909492;0,107219939;1,120092563;0,208174617;0;0;NA;NA;NA
X100154796_TGI_at;100154796_TGI_at;ENST00000356289;AMICA1;adhesion molecule, interacts with CXADR antigen 1;0,00000000000000454000;1,60958303;2,02E-06;1,409974374;0,000101523;0,006224908;1,45376192;0,028702256;0;1;U6;U3;U1
